Typecode ROC HalfROC Seq ROCpin TrLink TrCell iring iphi t trace localROC localHalfROC 
TH-L37S3 1 0 32 32 1 3 10 18 1 0 1 1
TH-L37S3 1 0 33 33 1 3 9 16 1 0 1 1
TH-L37S3 1 0 34 34 1 3 9 17 1 0 1 1
TH-L37S3 1 0 35 35 1 3 9 18 1 0 1 1
TH-L37S3 1 1 6 106 3 0 5 27 1 0 2 1
TH-L37S3 1 1 7 107 3 0 5 26 1 0 2 1
TH-L37S3 1 1 8 108 3 0 5 25 1 0 2 1
TH-L37S3 1 1 15 115 3 1 5 22 1 0 2 1
TH-L37S3 1 1 16 116 3 1 5 23 1 0 2 1
TH-L37S3 1 1 17 117 3 1 5 24 1 0 2 1
TH-L37S3 1 1 24 124 3 2 5 21 1 0 2 1
TH-L37S3 1 1 25 125 3 2 5 20 1 0 2 1
TH-L37S3 1 1 26 126 3 2 5 19 1 0 2 1
TH-L37S3 1 1 33 133 3 3 5 16 1 0 2 1
TH-L37S3 1 1 34 134 3 3 5 17 1 0 2 1
TH-L37S3 1 1 35 135 3 3 5 18 1 0 2 1
TH-L37S3 1 1 0 136 4 0 3 27 1 0 2 1
TH-L37S3 1 1 1 137 4 0 3 26 1 0 2 1
TH-L37S3 1 1 5 141 4 0 3 25 1 0 2 1
TH-L37S3 1 1 6 142 4 0 4 25 1 0 2 1
TH-L37S3 1 1 7 143 4 0 4 26 1 0 2 1
TH-L37S3 1 1 8 144 4 0 4 27 1 0 2 1
TH-L37S3 1 1 9 145 4 1 3 23 1 0 2 1
TH-L37S3 1 1 10 146 4 1 3 22 1 0 2 1
TH-L37S3 1 1 14 150 4 1 3 24 1 0 2 1
TH-L37S3 1 1 15 151 4 1 4 24 1 0 2 1
TH-L37S3 1 1 16 152 4 1 4 23 1 0 2 1
TH-L37S3 1 1 17 153 4 1 4 22 1 0 2 1
TH-L37S3 1 1 18 154 4 2 3 21 1 0 2 1
TH-L37S3 1 1 19 155 4 2 3 20 1 0 2 1
TH-L37S3 1 1 23 159 4 2 3 19 1 0 2 1
TH-L37S3 1 1 24 160 4 2 4 19 1 0 2 1
TH-L37S3 1 1 25 161 4 2 4 20 1 0 2 1
TH-L37S3 1 1 26 162 4 2 4 21 1 0 2 1
TH-L37S3 1 1 27 163 4 3 3 17 1 0 2 1
TH-L37S3 1 1 28 164 4 3 3 16 1 0 2 1
TH-L37S3 1 1 32 168 4 3 3 18 1 0 2 1
TH-L37S3 1 1 33 169 4 3 4 18 1 0 2 1
TH-L37S3 1 1 34 170 4 3 4 17 1 0 2 1
TH-L37S3 1 1 35 171 4 3 4 16 1 0 2 1
TH-L37S3 2 0 0 36 2 0 8 27 1 0 1 2
TH-L37S3 2 0 1 37 2 0 8 26 1 0 1 2
TH-L37S3 2 0 2 38 2 0 7 26 1 0 1 2
TH-L37S3 2 0 3 39 2 0 7 27 1 0 1 2
TH-L37S3 2 0 4 40 2 0 7 25 1 0 1 2
TH-L37S3 2 0 5 41 2 0 8 25 1 0 1 2
TH-L37S3 2 0 9 45 2 1 8 23 1 0 1 2
TH-L37S3 2 0 10 46 2 1 8 22 1 0 1 2
TH-L37S3 2 0 11 47 2 1 7 22 1 0 1 2
TH-L37S3 2 0 12 48 2 1 7 23 1 0 1 2
TH-L37S3 2 0 13 49 2 1 7 24 1 0 1 2
TH-L37S3 2 0 14 50 2 1 8 24 1 0 1 2
TH-L37S3 2 0 18 54 2 2 8 21 1 0 1 2
TH-L37S3 2 0 19 55 2 2 8 20 1 0 1 2
TH-L37S3 2 0 20 56 2 2 7 20 1 0 1 2
TH-L37S3 2 0 21 57 2 2 7 21 1 0 1 2
TH-L37S3 2 0 22 58 2 2 7 19 1 0 1 2
TH-L37S3 2 0 23 59 2 2 8 19 1 0 1 2
TH-L37S3 2 0 27 63 2 3 8 17 1 0 1 2
TH-L37S3 2 0 28 64 2 3 8 16 1 0 1 2
TH-L37S3 2 0 29 65 2 3 7 16 1 0 1 2
TH-L37S3 2 0 30 66 2 3 7 17 1 0 1 2
TH-L37S3 2 0 31 67 2 3 7 18 1 0 1 2
TH-L37S3 2 0 32 68 2 3 8 18 1 0 1 2
TH-L37S3 2 0 0 100 3 0 6 26 1 0 1 2
TH-L37S3 2 0 2 102 3 0 6 27 1 0 1 2
TH-L37S3 2 0 4 104 3 0 6 25 1 0 1 2
TH-L37S3 2 0 9 109 3 1 6 23 1 0 1 2
TH-L37S3 2 0 10 110 3 1 6 22 1 0 1 2
TH-L37S3 2 0 13 113 3 1 6 24 1 0 1 2
TH-L37S3 2 0 18 118 3 2 6 21 1 0 1 2
TH-L37S3 2 0 19 119 3 2 6 20 1 0 1 2
TH-L37S3 2 0 22 122 3 2 6 19 1 0 1 2
TH-L37S3 2 0 27 127 3 3 6 17 1 0 1 2
TH-L37S3 2 0 28 128 3 3 6 16 1 0 1 2
TH-L37S3 2 0 31 131 3 3 6 18 1 0 1 2
TH-L37S3 2 1 0 0 1 0 2 26 1 0 2 2
TH-L37S3 2 1 1 1 1 0 1 26 1 0 2 2
TH-L37S3 2 1 2 2 1 0 2 27 1 0 2 2
TH-L37S3 2 1 3 3 1 0 1 27 1 0 2 2
TH-L37S3 2 1 4 4 1 0 2 25 1 0 2 2
TH-L37S3 2 1 5 5 1 0 1 25 1 0 2 2
TH-L37S3 2 1 6 6 1 0 0 27 1 0 2 2
TH-L37S3 2 1 7 7 1 0 0 26 1 0 2 2
TH-L37S3 2 1 8 8 1 0 0 25 1 0 2 2
TH-L37S3 2 1 9 9 1 1 2 23 1 0 2 2
TH-L37S3 2 1 10 10 1 1 2 22 1 0 2 2
TH-L37S3 2 1 11 11 1 1 1 22 1 0 2 2
TH-L37S3 2 1 12 12 1 1 1 23 1 0 2 2
TH-L37S3 2 1 13 13 1 1 2 24 1 0 2 2
TH-L37S3 2 1 14 14 1 1 1 24 1 0 2 2
TH-L37S3 2 1 15 15 1 1 0 22 1 0 2 2
TH-L37S3 2 1 16 16 1 1 0 23 1 0 2 2
TH-L37S3 2 1 17 17 1 1 0 24 1 0 2 2
TH-L37S3 2 1 18 18 1 2 2 21 1 0 2 2
TH-L37S3 2 1 19 19 1 2 2 20 1 0 2 2
TH-L37S3 2 1 20 20 1 2 1 20 1 0 2 2
TH-L37S3 2 1 21 21 1 2 1 21 1 0 2 2
TH-L37S3 2 1 22 22 1 2 2 19 1 0 2 2
TH-L37S3 2 1 23 23 1 2 1 19 1 0 2 2
TH-L37S3 2 1 24 24 1 2 0 21 1 0 2 2
TH-L37S3 2 1 25 25 1 2 0 20 1 0 2 2
TH-L37S3 2 1 26 26 1 2 0 19 1 0 2 2
TH-L37S3 2 1 27 27 1 3 2 17 1 0 2 2
TH-L37S3 2 1 28 28 1 3 2 16 1 0 2 2
TH-L37S3 2 1 29 29 1 3 1 16 1 0 2 2
TH-L37S3 2 1 30 30 1 3 1 17 1 0 2 2
TH-L37S3 2 1 31 31 1 3 2 18 1 0 2 2
TH-L37S3 2 1 32 32 1 3 1 18 1 0 2 2
TH-L37S3 2 1 33 33 1 3 0 16 1 0 2 2
TH-L37S3 2 1 34 34 1 3 0 17 1 0 2 2
TH-L37S3 2 1 35 35 1 3 0 18 1 0 2 2
TH-L37S3 3 0 0 36 2 0 20 27 1 0 1 2
TH-L37S3 3 0 1 37 2 0 20 26 1 0 1 2
TH-L37S3 3 0 2 38 2 0 19 26 1 0 1 2
TH-L37S3 3 0 3 39 2 0 19 27 1 0 1 2
TH-L37S3 3 0 4 40 2 0 19 25 1 0 1 2
TH-L37S3 3 0 5 41 2 0 20 25 1 0 1 2
TH-L37S3 3 0 9 45 2 1 20 23 1 0 1 2
TH-L37S3 3 0 10 46 2 1 20 22 1 0 1 2
TH-L37S3 3 0 11 47 2 1 19 22 1 0 1 2
TH-L37S3 3 0 12 48 2 1 19 23 1 0 1 2
TH-L37S3 3 0 13 49 2 1 19 24 1 0 1 2
TH-L37S3 3 0 14 50 2 1 20 24 1 0 1 2
TH-L37S3 3 0 18 54 2 2 20 21 1 0 1 2
TH-L37S3 3 0 19 55 2 2 20 20 1 0 1 2
TH-L37S3 3 0 20 56 2 2 19 20 1 0 1 2
TH-L37S3 3 0 21 57 2 2 19 21 1 0 1 2
TH-L37S3 3 0 22 58 2 2 19 19 1 0 1 2
TH-L37S3 3 0 23 59 2 2 20 19 1 0 1 2
TH-L37S3 3 0 27 63 2 3 20 17 1 0 1 2
TH-L37S3 3 0 28 64 2 3 20 16 1 0 1 2
TH-L37S3 3 0 29 65 2 3 19 16 1 0 1 2
TH-L37S3 3 0 30 66 2 3 19 17 1 0 1 2
TH-L37S3 3 0 31 67 2 3 19 18 1 0 1 2
TH-L37S3 3 0 32 68 2 3 20 18 1 0 1 2
TH-L37S3 3 0 0 100 3 0 18 26 1 0 1 2
TH-L37S3 3 0 2 102 3 0 18 27 1 0 1 2
TH-L37S3 3 0 4 104 3 0 18 25 1 0 1 2
TH-L37S3 3 0 9 109 3 1 18 23 1 0 1 2
TH-L37S3 3 0 10 110 3 1 18 22 1 0 1 2
TH-L37S3 3 0 13 113 3 1 18 24 1 0 1 2
TH-L37S3 3 0 18 118 3 2 18 21 1 0 1 2
TH-L37S3 3 0 19 119 3 2 18 20 1 0 1 2
TH-L37S3 3 0 22 122 3 2 18 19 1 0 1 2
TH-L37S3 3 0 27 127 3 3 18 17 1 0 1 2
TH-L37S3 3 0 28 128 3 3 18 16 1 0 1 2
TH-L37S3 3 0 31 131 3 3 18 18 1 0 1 2
TH-L37S3 3 1 0 0 1 0 14 26 1 0 2 2
TH-L37S3 3 1 1 1 1 0 13 26 1 0 2 2
TH-L37S3 3 1 2 2 1 0 14 27 1 0 2 2
TH-L37S3 3 1 3 3 1 0 13 27 1 0 2 2
TH-L37S3 3 1 4 4 1 0 14 25 1 0 2 2
TH-L37S3 3 1 5 5 1 0 13 25 1 0 2 2
TH-L37S3 3 1 6 6 1 0 12 27 1 0 2 2
TH-L37S3 3 1 7 7 1 0 12 26 1 0 2 2
TH-L37S3 3 1 8 8 1 0 12 25 1 0 2 2
TH-L37S3 3 1 9 9 1 1 14 23 1 0 2 2
TH-L37S3 3 1 10 10 1 1 14 22 1 0 2 2
TH-L37S3 3 1 11 11 1 1 13 22 1 0 2 2
TH-L37S3 3 1 12 12 1 1 13 23 1 0 2 2
TH-L37S3 3 1 13 13 1 1 14 24 1 0 2 2
TH-L37S3 3 1 14 14 1 1 13 24 1 0 2 2
TH-L37S3 3 1 15 15 1 1 12 22 1 0 2 2
TH-L37S3 3 1 16 16 1 1 12 23 1 0 2 2
TH-L37S3 3 1 17 17 1 1 12 24 1 0 2 2
TH-L37S3 3 1 18 18 1 2 14 21 1 0 2 2
TH-L37S3 3 1 19 19 1 2 14 20 1 0 2 2
TH-L37S3 3 1 20 20 1 2 13 20 1 0 2 2
TH-L37S3 3 1 21 21 1 2 13 21 1 0 2 2
TH-L37S3 3 1 22 22 1 2 14 19 1 0 2 2
TH-L37S3 3 1 23 23 1 2 13 19 1 0 2 2
TH-L37S3 3 1 24 24 1 2 12 21 1 0 2 2
TH-L37S3 3 1 25 25 1 2 12 20 1 0 2 2
TH-L37S3 3 1 26 26 1 2 12 19 1 0 2 2
TH-L37S3 3 1 27 27 1 3 14 17 1 0 2 2
TH-L37S3 3 1 28 28 1 3 14 16 1 0 2 2
TH-L37S3 3 1 29 29 1 3 13 16 1 0 2 2
TH-L37S3 3 1 30 30 1 3 13 17 1 0 2 2
TH-L37S3 3 1 31 31 1 3 14 18 1 0 2 2
TH-L37S3 3 1 32 32 1 3 13 18 1 0 2 2
TH-L37S3 3 1 33 33 1 3 12 16 1 0 2 2
TH-L37S3 3 1 34 34 1 3 12 17 1 0 2 2
TH-L37S3 3 1 35 35 1 3 12 18 1 0 2 2
TL-L38S1 0 0 0 0 1 0 25 4 1 0 1 1
TL-L38S1 0 0 1 1 1 0 24 4 1 0 1 1
TL-L38S1 0 0 2 2 1 0 25 5 1 0 1 1
TL-L38S1 0 0 3 3 1 0 24 5 1 0 1 1
TL-L38S1 0 0 4 4 1 1 25 6 1 0 1 1
TL-L38S1 0 0 5 5 1 1 24 6 1 0 1 1
TL-L38S1 0 0 6 6 1 1 25 7 1 0 1 1
TL-L38S1 0 0 7 7 1 1 24 7 1 0 1 1
TL-L38S1 0 0 8 8 -1 -1 -1 -1 -1 0 1 1
TL-L38S1 0 0 9 9 1 2 25 2 1 0 1 1
TL-L38S1 0 0 10 10 1 2 24 2 1 0 1 1
TL-L38S1 0 0 11 11 1 2 25 3 1 0 1 1
TL-L38S1 0 0 12 12 1 2 24 3 1 0 1 1
TL-L38S1 0 0 13 13 1 3 25 0 1 0 1 1
TL-L38S1 0 0 14 14 1 3 24 0 1 0 1 1
TL-L38S1 0 0 15 15 1 3 25 1 1 0 1 1
TL-L38S1 0 0 16 16 1 3 24 1 1 0 1 1
TL-L38S1 0 0 17 17 -1 -1 -1 -1 -1 0 1 1
TL-L38S1 0 0 18 18 -1 -1 -1 -1 -1 0 1 1
TL-L38S1 0 0 19 19 2 0 23 0 1 0 1 1
TL-L38S1 0 0 20 20 2 0 22 0 1 0 1 1
TL-L38S1 0 0 21 21 2 0 23 1 1 0 1 1
TL-L38S1 0 0 22 22 2 0 22 1 1 0 1 1
TL-L38S1 0 0 23 23 2 1 23 6 1 0 1 1
TL-L38S1 0 0 24 24 2 1 22 6 1 0 1 1
TL-L38S1 0 0 25 25 2 1 23 7 1 0 1 1
TL-L38S1 0 0 26 26 2 1 22 7 1 0 1 1
TL-L38S1 0 0 27 27 -1 -1 -1 -1 -1 0 1 1
TL-L38S1 0 0 28 28 2 2 23 4 1 0 1 1
TL-L38S1 0 0 29 29 2 2 22 4 1 0 1 1
TL-L38S1 0 0 30 30 2 2 23 5 1 0 1 1
TL-L38S1 0 0 31 31 2 2 22 5 1 0 1 1
TL-L38S1 0 0 32 32 2 3 23 2 1 0 1 1
TL-L38S1 0 0 33 33 2 3 22 2 1 0 1 1
TL-L38S1 0 0 34 34 2 3 23 3 1 0 1 1
TL-L38S1 0 0 35 35 2 3 22 3 1 0 1 1
TL-L38S1 0 1 0 0 1 0 33 4 1 0 1 1
TL-L38S1 0 1 1 1 1 0 32 4 1 0 1 1
TL-L38S1 0 1 2 2 1 0 33 5 1 0 1 1
TL-L38S1 0 1 3 3 1 0 32 5 1 0 1 1
TL-L38S1 0 1 4 4 1 1 33 6 1 0 1 1
TL-L38S1 0 1 5 5 1 1 32 6 1 0 1 1
TL-L38S1 0 1 6 6 1 1 33 7 1 0 1 1
TL-L38S1 0 1 7 7 1 1 32 7 1 0 1 1
TL-L38S1 0 1 8 8 -1 -1 -1 -1 -1 0 1 1
TL-L38S1 0 1 9 9 1 2 33 2 1 0 1 1
TL-L38S1 0 1 10 10 1 2 32 2 1 0 1 1
TL-L38S1 0 1 11 11 1 2 33 3 1 0 1 1
TL-L38S1 0 1 12 12 1 2 32 3 1 0 1 1
TL-L38S1 0 1 13 13 1 3 33 0 1 0 1 1
TL-L38S1 0 1 14 14 1 3 32 0 1 0 1 1
TL-L38S1 0 1 15 15 1 3 33 1 1 0 1 1
TL-L38S1 0 1 16 16 1 3 32 1 1 0 1 1
TL-L38S1 0 1 17 17 -1 -1 -1 -1 -1 0 1 1
TL-L38S1 0 1 18 18 -1 -1 -1 -1 -1 0 1 1
TL-L38S1 0 1 19 19 2 0 31 0 1 0 1 1
TL-L38S1 0 1 20 20 2 0 30 0 1 0 1 1
TL-L38S1 0 1 21 21 2 0 31 1 1 0 1 1
TL-L38S1 0 1 22 22 2 0 30 1 1 0 1 1
TL-L38S1 0 1 23 23 2 1 31 6 1 0 1 1
TL-L38S1 0 1 24 24 2 1 30 6 1 0 1 1
TL-L38S1 0 1 25 25 2 1 31 7 1 0 1 1
TL-L38S1 0 1 26 26 2 1 30 7 1 0 1 1
TL-L38S1 0 1 27 27 -1 -1 -1 -1 -1 0 1 1
TL-L38S1 0 1 28 28 2 2 31 4 1 0 1 1
TL-L38S1 0 1 29 29 2 2 30 4 1 0 1 1
TL-L38S1 0 1 30 30 2 2 31 5 1 0 1 1
TL-L38S1 0 1 31 31 2 2 30 5 1 0 1 1
TL-L38S1 0 1 32 32 2 3 31 2 1 0 1 1
TL-L38S1 0 1 33 33 2 3 30 2 1 0 1 1
TL-L38S1 0 1 34 34 2 3 31 3 1 0 1 1
TL-L38S1 0 1 35 35 2 3 30 3 1 0 1 1
TL-L38S1 1 0 0 0 1 0 17 4 1 0 1 1
TL-L38S1 1 0 1 1 1 0 16 4 1 0 1 1
TL-L38S1 1 0 2 2 1 0 17 5 1 0 1 1
TL-L38S1 1 0 3 3 1 0 16 5 1 0 1 1
TL-L38S1 1 0 4 4 1 1 17 6 1 0 1 1
TL-L38S1 1 0 5 5 1 1 16 6 1 0 1 1
TL-L38S1 1 0 6 6 1 1 17 7 1 0 1 1
TL-L38S1 1 0 7 7 1 1 16 7 1 0 1 1
TL-L38S1 1 0 8 8 -1 -1 -1 -1 -1 0 1 1
TL-L38S1 1 0 9 9 1 2 17 2 1 0 1 1
TL-L38S1 1 0 10 10 1 2 16 2 1 0 1 1
TL-L38S1 1 0 11 11 1 2 17 3 1 0 1 1
TL-L38S1 1 0 12 12 1 2 16 3 1 0 1 1
TL-L38S1 1 0 13 13 1 3 17 0 1 0 1 1
TL-L38S1 1 0 14 14 1 3 16 0 1 0 1 1
TL-L38S1 1 0 15 15 1 3 17 1 1 0 1 1
TL-L38S1 1 0 16 16 1 3 16 1 1 0 1 1
TL-L38S1 1 0 17 17 -1 -1 -1 -1 -1 0 1 1
TL-L38S1 1 0 18 18 -1 -1 -1 -1 -1 0 1 1
TL-L38S1 1 0 19 19 2 0 15 0 1 0 1 1
TL-L38S1 1 0 20 20 2 0 14 0 1 0 1 1
TL-L38S1 1 0 21 21 2 0 15 1 1 0 1 1
TL-L38S1 1 0 22 22 2 0 14 1 1 0 1 1
TL-L38S1 1 0 23 23 2 1 15 6 1 0 1 1
TL-L38S1 1 0 24 24 2 1 14 6 1 0 1 1
TL-L38S1 1 0 25 25 2 1 15 7 1 0 1 1
TL-L38S1 1 0 26 26 2 1 14 7 1 0 1 1
TL-L38S1 1 0 27 27 -1 -1 -1 -1 -1 0 1 1
TL-L38S1 1 0 28 28 2 2 15 4 1 0 1 1
TL-L38S1 1 0 29 29 2 2 14 4 1 0 1 1
TL-L38S1 1 0 30 30 2 2 15 5 1 0 1 1
TL-L38S1 1 0 31 31 2 2 14 5 1 0 1 1
TL-L38S1 1 0 32 32 2 3 15 2 1 0 1 1
TL-L38S1 1 0 33 33 2 3 14 2 1 0 1 1
TL-L38S1 1 0 34 34 2 3 15 3 1 0 1 1
TL-L38S1 1 0 35 35 2 3 14 3 1 0 1 1
TL-L38S1 1 1 0 0 1 0 36 4 1 0 1 1
TL-L38S1 1 1 1 1 1 0 35 4 1 0 1 1
TL-L38S1 1 1 2 2 1 0 36 5 1 0 1 1
TL-L38S1 1 1 3 3 1 0 35 5 1 0 1 1
TL-L38S1 1 1 4 4 1 1 36 6 1 0 1 1
TL-L38S1 1 1 5 5 1 1 35 6 1 0 1 1
TL-L38S1 1 1 6 6 1 1 36 7 1 0 1 1
TL-L38S1 1 1 7 7 1 1 35 7 1 0 1 1
TL-L38S1 1 1 8 8 -1 -1 -1 -1 -1 0 1 1
TL-L38S1 1 1 9 9 1 2 36 2 1 0 1 1
TL-L38S1 1 1 10 10 1 2 35 2 1 0 1 1
TL-L38S1 1 1 11 11 1 2 36 3 1 0 1 1
TL-L38S1 1 1 12 12 1 2 35 3 1 0 1 1
TL-L38S1 1 1 13 13 1 3 36 0 1 0 1 1
TL-L38S1 1 1 14 14 1 3 35 0 1 0 1 1
TL-L38S1 1 1 15 15 1 3 36 1 1 0 1 1
TL-L38S1 1 1 16 16 1 3 35 1 1 0 1 1
TL-L38S1 1 1 17 17 -1 -1 -1 -1 -1 0 1 1
TL-L38S1 1 1 18 18 -1 -1 -1 -1 -1 0 1 1
TL-L38S1 1 1 19 19 2 0 34 0 1 0 1 1
TL-L38S1 1 1 21 21 2 0 34 1 1 0 1 1
TL-L38S1 1 1 23 23 2 1 34 6 1 0 1 1
TL-L38S1 1 1 25 25 2 1 34 7 1 0 1 1
TL-L38S1 1 1 27 27 -1 -1 -1 -1 -1 0 1 1
TL-L38S1 1 1 28 28 2 2 34 4 1 0 1 1
TL-L38S1 1 1 30 30 2 2 34 5 1 0 1 1
TL-L38S1 1 1 32 32 2 3 34 2 1 0 1 1
TL-L38S1 1 1 34 34 2 3 34 3 1 0 1 1
TL-L38S1 2 1 0 36 3 0 13 2 1 0 1 2
TL-L38S1 2 1 2 38 3 0 13 3 1 0 1 2
TL-L38S1 2 1 4 40 3 1 13 0 1 0 1 2
TL-L38S1 2 1 6 42 3 1 13 1 1 0 1 2
TL-L38S1 2 1 8 44 -1 -1 -1 -1 -1 0 1 2
TL-L38S1 2 1 9 45 3 2 13 6 1 0 1 2
TL-L38S1 2 1 11 47 3 2 13 7 1 0 1 2
TL-L38S1 2 1 13 49 3 3 13 4 1 0 1 2
TL-L38S1 2 1 15 51 3 3 13 5 1 0 1 2
TL-L38S1 3 0 0 36 3 0 21 2 1 0 1 2
TL-L38S1 3 0 1 37 3 0 20 2 1 0 1 2
TL-L38S1 3 0 2 38 3 0 21 3 1 0 1 2
TL-L38S1 3 0 3 39 3 0 20 3 1 0 1 2
TL-L38S1 3 0 4 40 3 1 21 0 1 0 1 2
TL-L38S1 3 0 5 41 3 1 20 0 1 0 1 2
TL-L38S1 3 0 6 42 3 1 21 1 1 0 1 2
TL-L38S1 3 0 7 43 3 1 20 1 1 0 1 2
TL-L38S1 3 0 8 44 -1 -1 -1 -1 -1 0 1 2
TL-L38S1 3 0 9 45 3 2 21 6 1 0 1 2
TL-L38S1 3 0 10 46 3 2 20 6 1 0 1 2
TL-L38S1 3 0 11 47 3 2 21 7 1 0 1 2
TL-L38S1 3 0 12 48 3 2 20 7 1 0 1 2
TL-L38S1 3 0 13 49 3 3 21 4 1 0 1 2
TL-L38S1 3 0 14 50 3 3 20 4 1 0 1 2
TL-L38S1 3 0 15 51 3 3 21 5 1 0 1 2
TL-L38S1 3 0 16 52 3 3 20 5 1 0 1 2
TL-L38S1 3 0 17 53 -1 -1 -1 -1 -1 0 1 2
TL-L38S1 3 0 18 54 -1 -1 -1 -1 -1 0 1 2
TL-L38S1 3 0 19 55 4 0 19 6 1 0 1 2
TL-L38S1 3 0 20 56 4 0 18 6 1 0 1 2
TL-L38S1 3 0 21 57 4 0 19 7 1 0 1 2
TL-L38S1 3 0 22 58 4 0 18 7 1 0 1 2
TL-L38S1 3 0 23 59 4 1 19 4 1 0 1 2
TL-L38S1 3 0 24 60 4 1 18 4 1 0 1 2
TL-L38S1 3 0 25 61 4 1 19 5 1 0 1 2
TL-L38S1 3 0 26 62 4 1 18 5 1 0 1 2
TL-L38S1 3 0 27 63 -1 -1 -1 -1 -1 0 1 2
TL-L38S1 3 0 28 64 4 2 19 2 1 0 1 2
TL-L38S1 3 0 29 65 4 2 18 2 1 0 1 2
TL-L38S1 3 0 30 66 4 2 19 3 1 0 1 2
TL-L38S1 3 0 31 67 4 2 18 3 1 0 1 2
TL-L38S1 3 0 32 68 4 3 19 0 1 0 1 2
TL-L38S1 3 0 33 69 4 3 18 0 1 0 1 2
TL-L38S1 3 0 34 70 4 3 19 1 1 0 1 2
TL-L38S1 3 0 35 71 4 3 18 1 1 0 1 2
TL-L38S1 3 1 0 36 3 0 29 2 1 0 1 2
TL-L38S1 3 1 1 37 3 0 28 2 1 0 1 2
TL-L38S1 3 1 2 38 3 0 29 3 1 0 1 2
TL-L38S1 3 1 3 39 3 0 28 3 1 0 1 2
TL-L38S1 3 1 4 40 3 1 29 0 1 0 1 2
TL-L38S1 3 1 5 41 3 1 28 0 1 0 1 2
TL-L38S1 3 1 6 42 3 1 29 1 1 0 1 2
TL-L38S1 3 1 7 43 3 1 28 1 1 0 1 2
TL-L38S1 3 1 8 44 -1 -1 -1 -1 -1 0 1 2
TL-L38S1 3 1 9 45 3 2 29 6 1 0 1 2
TL-L38S1 3 1 10 46 3 2 28 6 1 0 1 2
TL-L38S1 3 1 11 47 3 2 29 7 1 0 1 2
TL-L38S1 3 1 12 48 3 2 28 7 1 0 1 2
TL-L38S1 3 1 13 49 3 3 29 4 1 0 1 2
TL-L38S1 3 1 14 50 3 3 28 4 1 0 1 2
TL-L38S1 3 1 15 51 3 3 29 5 1 0 1 2
TL-L38S1 3 1 16 52 3 3 28 5 1 0 1 2
TL-L38S1 3 1 17 53 -1 -1 -1 -1 -1 0 1 2
TL-L38S1 3 1 18 54 -1 -1 -1 -1 -1 0 1 2
TL-L38S1 3 1 19 55 4 0 27 6 1 0 1 2
TL-L38S1 3 1 20 56 4 0 26 6 1 0 1 2
TL-L38S1 3 1 21 57 4 0 27 7 1 0 1 2
TL-L38S1 3 1 22 58 4 0 26 7 1 0 1 2
TL-L38S1 3 1 23 59 4 1 27 4 1 0 1 2
TL-L38S1 3 1 24 60 4 1 26 4 1 0 1 2
TL-L38S1 3 1 25 61 4 1 27 5 1 0 1 2
TL-L38S1 3 1 26 62 4 1 26 5 1 0 1 2
TL-L38S1 3 1 27 63 -1 -1 -1 -1 -1 0 1 2
TL-L38S1 3 1 28 64 4 2 27 2 1 0 1 2
TL-L38S1 3 1 29 65 4 2 26 2 1 0 1 2
TL-L38S1 3 1 30 66 4 2 27 3 1 0 1 2
TL-L38S1 3 1 31 67 4 2 26 3 1 0 1 2
TL-L38S1 3 1 32 68 4 3 27 0 1 0 1 2
TL-L38S1 3 1 33 69 4 3 26 0 1 0 1 2
TL-L38S1 3 1 34 70 4 3 27 1 1 0 1 2
TL-L38S1 3 1 35 71 4 3 26 1 1 0 1 2
TL-L38S2 0 0 0 0 1 0 25 12 1 0 1 1
TL-L38S2 0 0 1 1 1 0 24 12 1 0 1 1
TL-L38S2 0 0 2 2 1 0 25 13 1 0 1 1
TL-L38S2 0 0 3 3 1 0 24 13 1 0 1 1
TL-L38S2 0 0 4 4 1 1 25 14 1 0 1 1
TL-L38S2 0 0 5 5 1 1 24 14 1 0 1 1
TL-L38S2 0 0 6 6 1 1 25 15 1 0 1 1
TL-L38S2 0 0 7 7 1 1 24 15 1 0 1 1
TL-L38S2 0 0 8 8 -1 -1 -1 7 -1 0 1 1
TL-L38S2 0 0 9 9 1 2 25 10 1 0 1 1
TL-L38S2 0 0 10 10 1 2 24 10 1 0 1 1
TL-L38S2 0 0 11 11 1 2 25 11 1 0 1 1
TL-L38S2 0 0 12 12 1 2 24 11 1 0 1 1
TL-L38S2 0 0 13 13 1 3 25 8 1 0 1 1
TL-L38S2 0 0 14 14 1 3 24 8 1 0 1 1
TL-L38S2 0 0 15 15 1 3 25 9 1 0 1 1
TL-L38S2 0 0 16 16 1 3 24 9 1 0 1 1
TL-L38S2 0 0 17 17 -1 -1 -1 7 -1 0 1 1
TL-L38S2 0 0 18 18 -1 -1 -1 7 -1 0 1 1
TL-L38S2 0 0 19 19 2 0 23 8 1 0 1 1
TL-L38S2 0 0 20 20 2 0 22 8 1 0 1 1
TL-L38S2 0 0 21 21 2 0 23 9 1 0 1 1
TL-L38S2 0 0 22 22 2 0 22 9 1 0 1 1
TL-L38S2 0 0 23 23 2 1 23 14 1 0 1 1
TL-L38S2 0 0 24 24 2 1 22 14 1 0 1 1
TL-L38S2 0 0 25 25 2 1 23 15 1 0 1 1
TL-L38S2 0 0 26 26 2 1 22 15 1 0 1 1
TL-L38S2 0 0 27 27 -1 -1 -1 7 -1 0 1 1
TL-L38S2 0 0 28 28 2 2 23 12 1 0 1 1
TL-L38S2 0 0 29 29 2 2 22 12 1 0 1 1
